id,UF,População 2016,nome,Total da Despesa por Função per capita,Legislativa per capita,Judiciária per capita,Essencial à Justiça per capita,Administração per capita,Defesa Nacional per capita,Segurança Pública per capita,Relações Exteriores per capita,Assistência Social per capita,Previdência Social per capita,Saúde per capita,Trabalho per capita,Educação per capita,Cultura per capita,Direitos da Cidadania per capita,Urbanismo per capita,Habitação per capita,Saneamento per capita,Gestão Ambiental per capita,Ciência e Tecnologia per capita,Agricultura per capita,Organização Agrária per capita,Indústria per capita,Comércio e Serviços per capita,Comunicações per capita,Energia per capita,Transporte per capita,Desporto e Lazer per capita,Encargos Especiais per capita,TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita,TOTAL GERAL DA DESPESA POR FUNÇÃO per capita,IDHM 2010,IDHM Educação 2010,IDHM Longevidade 2010,IDHM Renda 2010
4119251,PR,2749,Pinhal de São Bento,5094.84548563114,123.022026191342,,,603.692033466715,,,,218.76433248454,,1158.73917424518,,1164.75022917425,13.0774899963623,,1160.68429246999,,49.8542306293198,0.901993452164423,,285.724845398327,,,,,,225.919341578756,54.4503310294653,35.2651655147326,,5094.84548563114,0.695,0.626,0.801,0.669
4119202,PR,6433,Pinhalão,3115.23454531323,,16.0816850614021,,557.130979325354,,,,100.573639048655,,734.454576402922,,834.405061402145,20.5115140680864,15.0474584175346,590.312605316338,0.155448468832582,,47.5184035442251,,93.1196626768226,,0.386133996580134,11.0990206746464,,,31.3170620239391,55.1374926161977,7.98380226954765,,3115.23454531323,0.697,0.601,0.828,0.679
4119301,PR,32152,Pinhão,2386.85231898482,,,9.04297275441652,177.28265768848,,,,129.183453906444,,454.848125466534,,894.529646678278,2.08285394376711,,293.66801909679,,,,,96.3251483578004,,18.0052848967405,,,,218.91286016422,35.449217156009,57.5220788753421,116.190983764618,2503.04330274944,0.654,0.534,0.806,0.649
4119400,PR,25117,Piraí do Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,0.619,0.816,0.702
4119509,PR,106132,Piraquara,1685.78193579693,,,,142.794342516866,,,,78.7552405495044,,330.916042663853,,612.969289846606,26.3610657483134,,83.6288365431727,,,94.7407166547318,,5.27277324463875,,,14.8887243244262,,,201.328608996344,3.10979337051973,91.0165013379565,,1685.78193579693,0.7,0.574,0.869,0.689
4119608,PR,32215,Pitanga,2462.23902281546,,,17.3988303585286,184.039176160174,,,,101.978228154586,279.854713021884,433.005873971752,,681.035402452274,11.8573428527084,,361.939662889958,,,48.5760077603601,,57.7198056805836,,78.3813198820425,,,,121.950892751824,24.7634474623623,59.7383194164209,96.544789073413,2558.78381188887,0.702,0.621,0.802,0.696
4119657,PR,3107,Pitangueiras,3947.36063405214,,,,630.759613775346,,,,233.419423881558,,925.821972964274,,1027.52869327325,3.16344061795945,,662.07293530737,,,13.8391438686836,,56.9988509816543,,,,,,311.476849050531,18.8666816865143,63.4130286449952,211.700659800451,4159.06129385259,0.71,0.634,0.842,0.67
4119707,PR,4290,Planaltina do Paraná,3390.07196037296,,49.4934079254079,,358.17227039627,,,,156.697627039627,24.1732820512821,1412.89414219114,,864.19020979021,8.99172494172494,,179.552016317016,,,36.1915990675991,,24.8475757575758,,,,,52.0440093240093,156.292850815851,32.2817668997669,34.2494778554779,,3390.07196037296,0.705,0.646,0.795,0.682
4119806,PR,13907,Planalto,2312.53180268929,,,,362.645985474941,,,,110.676938232545,,618.136384554541,,519.597325807148,9.19977061911268,,210.220368878982,3.59531171352556,,5.2218487092831,,89.828006759186,,23.9210757172647,4.48666930322859,,,318.879413245128,36.1227036744086,,,2312.53180268929,0.706,0.636,0.786,0.704
4119905,PR,341130,Ponta Grossa,1987.75160419781,42.9468804268168,,,193.631901621083,,37.5607308064374,,104.678001260517,,495.08725181016,22.7822741183713,551.07029654384,19.8785145252543,0.707591504704951,192.531719813561,1.72065406150148,6.29646331310644,31.3980320112567,,11.7649767244159,,9.48424808723947,57.669206021165,6.62729003605664,,60.7581897517076,14.6014421481547,126.555939612464,,1987.75160419781,0.763,0.703,0.837,0.755
4119954,PR,24878,Pontal do Paraná,3466.63906262561,,58.6785947423426,,507.513608810998,,78.7061998552938,,92.3573546908916,,651.231387169387,,989.203661467964,1.97461894042929,0.789331939866549,1023.50674049361,,,9.57037543210869,,,,,26.0149401077257,,,8.76468044054988,18.3275685344481,,,3466.63906262561,0.738,0.655,0.831,0.737
4120002,PR,13863,Porecatu,2324.85316309601,,,,300.249684772416,,,,78.2632265743346,,630.595123710596,,610.383968116569,17.533100339032,,379.125456250451,,,,,,,,,,,115.348002596841,30.3808446945106,162.973756041261,,2324.85316309601,0.738,0.661,0.834,0.728
4120101,PR,4809,Porto Amazonas,3149.87685381576,,,,418.741769598669,,,,181.513135787066,,861.543878145145,,829.921879808692,65.3878831357871,,355.223770014556,,,,,45.011499272198,,,,,,344.799363693075,30.4547057600333,17.2789686005407,,3149.87685381576,0.7,0.595,0.815,0.708
4120150,PR,3527,Porto Barreiro,5589.27511766374,,,,805.874431528211,,,,321.224913524242,,1020.27091862773,,1071.09934221718,7.25942727530479,,1004.40844627162,,,35.2438531329742,,220.533407995464,,,,,,1044.54685001418,43.3998440601077,15.4136830167281,,5589.27511766374,0.688,0.588,0.821,0.676
4120200,PR,2610,Porto Rico,6643.18030651341,,41.1658582375479,,1192.36546360153,,0.687655172413793,,288.418318007663,,1877.49101149425,,1294.35912643678,18.8789578544061,,456.395360153257,,314.318413793103,88.2967011494253,51.3272528735632,120.18069348659,,,116.398984674329,,,516.167367816092,78.3503563218391,188.378785440613,,6643.18030651341,0.735,0.68,0.846,0.691
4120309,PR,4146,Porto Vitória,3777.37876748673,146.352653159672,,,867.707744814279,,,,283.429261939219,109.429558610709,876.169068982151,,1007.18650747709,,,117.261837916064,13.7223227206946,,,,140.736493005306,,,0.259327062228654,,26.3783405692234,140.848058369513,8.43804630969609,39.4595465508924,,3777.37876748673,0.685,0.6,0.796,0.674
4120333,PR,3693,Prado Ferreira,4405.8217438397,99.7303195234227,10.8852585973463,675.777126997021,,,,,192.481532629299,,1376.56720823179,,885.537855402112,,,354.891741131871,20.3363688058489,,60.336918494449,,12.055239642567,,168.098648795018,,,,396.002358516112,47.8857812076902,105.23538586515,,4405.8217438397,0.71,0.593,0.852,0.707
4120358,PR,5517,Pranchita,3648.61400580025,,,,620.123648722132,,,,171.90494834149,111.733041508066,897.877244879463,,1018.30830886351,6.64837230378829,,85.0948214609389,,1.64038426681167,81.2923001631321,,46.3876418343303,,1.7426137393511,,,,527.145406924053,20.1712724306688,58.5440003625159,,3648.61400580025,0.752,0.696,0.821,0.743
4120408,PR,5186,Presidente Castelo Branco,3865.37739490937,,,,615.342570381797,,,,145.516887774778,,946.726955264173,,810.610312379483,23.8653760123409,,1133.58717701504,,,2.06803895102198,,29.6377072888546,,,,,,94.7086945622831,63.3136752795989,,,3865.37739490937,0.713,0.608,0.857,0.695
4120507,PR,11265,Primeiro de Maio,2790.33501997337,,79.1244216600089,,287.845854416334,32.1109320905459,,,64.4195357301376,146.589579227696,681.174324012428,106.165018197958,724.390689747004,20.8135064358633,,290.6944873502,9.25051309365291,20.4001855304039,45.3796955170883,,15.0714354194407,,6.45655304039059,26.0605849977807,,75.330418996893,130.107026187306,28.950258322237,,,2790.33501997337,0.701,0.599,0.826,0.695
4120606,PR,51849,Prudentópolis,1952.87196647959,46.1503843854269,,,117.463785608208,,12.1416561553743,,111.998583772107,0.346709869042797,432.590490076954,,610.17265366738,10.5769681189608,,221.001675056414,,,26.6194156107157,,16.6795753052132,,8.09426912765916,2.2016708133233,,,234.4134579259,24.6433751856352,77.7772958012691,90.1701328858802,2043.04209936547,0.676,0.577,0.807,0.664
4120655,PR,4794,Quarto Centenário,4381.59441593659,198.180623696287,8.69162494785148,,735.818030871923,,,,196.061249478515,,956.102670004172,,1011.71777847309,42.5579161451815,,727.287200667501,,43.6328702544848,,,41.7844513975803,,14.6861138923655,,6.42590947017105,45.1424217772215,298.838944513976,54.6666103462662,,,4381.59441593659,0.71,0.603,0.819,0.724
4120705,PR,7441,Quatiguá,2892.64324553151,113.812847735519,,,692.900166644268,,,,177.153025131031,28.7926152398871,686.185819110335,35.122918962505,748.340116919769,0.227804058594275,,209.213512968687,,24.7345880929983,1.38287864534337,,21.8642601800833,,,,,,123.998841553555,4.75908614433544,24.1547641446042,,2892.64324553151,0.714,0.655,0.803,0.691
4120804,PR,22353,Quatro Barras,3724.36557866953,173.574921487049,41.2118856529325,,357.173416543641,,104.231283496622,,113.076438509372,161.485748221715,729.529330291236,9.46749026976245,854.238527714401,8.30286359772737,,457.468098241847,,,124.034055831432,,2.15443833042545,,,17.7554068805082,,,216.776797297902,74.1039225159934,279.780953786964,148.363623227307,3872.72920189684,0.742,0.665,0.831,0.74
4120853,PR,4014,Quatro Pontes,4771.056367713,214.295695067265,,,663.990478325859,,,,147.780812157449,,840.553218734429,,797.517097658196,98.9573343298455,,660.934912805182,,115.750971599402,106.006549576482,,315.188435475835,,230.353328350772,13.0873044344793,,,260.444053313403,155.854900348779,150.341275535625,,4771.056367713,0.791,0.748,0.838,0.79
4120903,PR,33265,Quedas do Iguaçu,2367.73904584398,,3.81970359236435,,196.03053179017,,,,92.8183658499925,,559.154286787915,0.00174357432737111,765.42529926349,17.288011423418,,339.01852938524,1.22002404930107,,14.5500351721028,,18.8867040432887,,9.0342985119495,13.314592514655,,,234.60466857057,9.22589087629641,93.3463604388998,,2367.73904584398,0.681,0.576,0.794,0.69
4121000,PR,12284,Querência do Norte,2277.06440003256,,,,226.027461738847,,,,128.325928850537,,745.868235102573,,645.147617225659,0.069814392705959,,163.945959785086,,11.8008783783784,55.8486014327581,,53.5419391077825,,,2.1740833604689,,49.4230470530772,125.715884076848,9.56637984369912,59.608569684142,211.032615597525,2488.09701563009,0.688,0.604,0.808,0.667
4121109,PR,4941,Quinta do Sol,3797.5320805505,,,,1196.52012345679,,,,236.044501113135,,1010.23306618094,,952.700578830196,10.9652944748027,,3.26539769277474,,,7.03718275652702,,44.9935660797409,,5.14356203197733,3.90279295689132,,47.2243897996357,260.302266747622,19.1993584294677,,50.394656952034,3847.92673750253,0.715,0.631,0.842,0.689
4121208,PR,18578,Quitandinha,2008.11375713209,,,,200.014384756163,,,,101.955321886102,60.6481025944666,539.433440628701,,629.82559694262,,,309.825390784799,,,28.4339439121542,,48.0350592098181,,,16.5016481860265,,,5.31003337280655,16.4930385402088,51.6377963182259,85.5343120895683,2093.64806922166,0.68,0.603,0.806,0.648
4121257,PR,4410,Ramilândia,3452.5036122449,176.598371882086,,,427.26625170068,,,,264.902997732426,,863.938170068027,,1007.90213378685,4.35556689342404,,186.900662131519,,,0.674902494331066,,193.972183673469,,7.51195011337868,,,,238.369482993197,33.7569229024943,46.3540158730159,,3452.5036122449,0.63,0.489,0.802,0.639
4121307,PR,3977,Rancho Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,0.633,0.808,0.691
4121356,PR,2816,Rancho Alegre D'Oeste,4571.01080255682,,,,1343.91858664773,,,,197.491683238636,,1096.49661576705,,1017.25795454545,41.8800852272727,,165.367290482955,9.14454900568182,121.109502840909,,,234.642471590909,,,,,,259.731012073864,83.9710511363636,,414.589176136364,4985.59997869318,0.704,0.625,0.831,0.673
4121406,PR,17068,Realeza,2683.91442055308,,,,149.358566322944,,,,82.2356327630654,131.866059292243,763.756881298336,2.2681761190532,775.721252050621,11.9106116709632,,379.795460510898,0.327819896883056,16.2738141551441,10.6028691117881,,102.656072181861,,12.4973418092337,1.86849953128662,,,177.337197093977,30.0111454183267,35.4270213264589,,2683.91442055308,0.722,0.63,0.83,0.72
4121505,PR,14926,Rebouças,2216.8117928447,,,,216.296692348921,4.35229130376524,19.0440533297602,,141.693440975479,5.1726993166287,482.195075036848,,644.591667559963,9.15846375452231,,362.311817633659,,,28.7309995980169,,73.1137826611282,,,4.50022310062977,,,126.678209835187,34.0947856090044,64.8775907811872,,2216.8117928447,0.672,0.576,0.814,0.647
4121604,PR,6981,Renascença,3799.20537172325,,,,531.467768228048,,,,113.915747027646,179.883644177052,799.728604784415,,831.347619252256,38.412493912047,,597.821498352671,,9.48834980661796,12.1651683139951,,133.314281621544,,12.5788855464833,,,23.7359819510099,382.75503079788,85.3170863773098,47.273211574273,160.373708637731,3959.57908036098,0.733,0.63,0.838,0.746
4121703,PR,26643,Reserva,1872.27497241302,,14.0479409225688,,133.092292534624,,9.00799459520324,,73.7937908643922,,504.9753882821,,647.375169838231,3.68006230529595,,68.3240295762489,10.7736962804489,5.61839244829786,38.868920541981,,28.1003618211162,,,,,29.8685617235296,228.925380024772,18.3982952370229,57.4246954171827,137.576773636602,2009.85174604962,0.618,0.461,0.786,0.65
4121752,PR,7872,Reserva do Iguaçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648,0.521,0.82,0.636
4121802,PR,10945,Ribeirão Claro,3321.45859661946,120.254384650525,,,616.014417542257,,,,121.184243947008,,579.807659205116,,870.810884422111,18.1473202375514,,328.011679305619,,194.031543170397,31.3304001827318,,119.962673366834,,20.1594097761535,72.0249593421654,,,147.096929191412,66.1670041114664,16.4550881681133,,3321.45859661946,0.716,0.627,0.832,0.704
4121901,PR,13601,Ribeirão do Pinhal,2184.98997279612,1.86601426365708,,,355.105549591942,,,,65.4362127784722,,505.140566870083,453.601569002279,673.267931769723,,,100.649980148518,,,4.36388574369532,,13.4142415998824,,1.25389162561576,,,,,10.8901294022498,,,2184.98997279612,0.701,0.611,0.824,0.684
4122008,PR,15112,Rio Azul,2098.82262109582,,,,235.788055849656,,,,128.733278189518,13.9927653520381,438.269726707253,,623.979174827951,22.5514286659608,,137.086746294336,,10.8521724457385,0.748673239809423,,84.8333860508205,,,,,,259.237093700371,39.8981087877184,102.852010984648,138.091689385918,2236.91431048174,0.687,0.544,0.819,0.728
4122107,PR,3348,Rio Bom,3946.03520908005,,28.6933960573477,,601.202813620072,,,,355.209949223417,3.41696535244922,1134.19304360812,10.3942652329749,813.188709677419,29.5013381123059,,387.911774193548,,13.1599163679809,,,57.0378494623656,,18.7596385902031,,,,370.033688769415,28.0395071684588,95.2923536439666,,3946.03520908005,0.729,0.681,0.848,0.672
4122156,PR,13545,Rio Bonito do Iguaçu,2748.2628630491,,,,267.287875968992,,0.862471022517534,,137.066288667405,,615.213376891842,,940.1518464378,5.37744112218531,2.30794684385382,177.975365079365,,,42.6241469176818,,170.36477076412,,0.621109634551495,,3.98671096345515,,277.073758582503,25.2282886674049,82.121465485419,,2748.2628630491,0.629,0.498,0.792,0.631
4122172,PR,4104,Rio Branco do Ivaí,3589.68730019493,,,,1098.19871832359,,,,218.062980019493,24.9167592592593,1122.1680994152,43.0170565302144,896.758823099415,50.7826973684211,,46.579746588694,,,0.05385477582846,,63.6011988304094,,,,,,6.31930555555556,19.2280604288499,,,3589.68730019493,0.64,0.537,0.783,0.624
4122206,PR,32369,Rio Branco do Sul,2488.04989001823,,,,221.078739225802,,31.8943822793413,,121.144389384905,,533.252275634094,,886.228571163768,1.32423553399858,,472.033475238654,,,10.7215956625166,,20.4087868021873,,6.81339089869937,,,,31.1520034601007,9.46292532979085,142.535119404368,,2488.04989001823,0.679,0.545,0.847,0.679
4122305,PR,33628,Rio Negro,2443.75981325086,54.3215397882717,,22.1426757464018,198.577932972523,,4.90668371595099,,49.1730780896872,138.552168431069,594.494232484834,2.84101938860473,638.455614071607,21.3611853217557,,357.84858302605,5.65678630902819,,61.331058344237,,34.7344528369216,,5.92522748899726,8.72065362198168,,58.3740558463185,59.8117729273225,22.4436139526585,104.087478886642,124.599537587725,2568.35935083859,0.76,0.705,0.863,0.721
4122404,PR,64028,Rolândia,2092.54876725807,,6.79655166489661,,180.020332354595,,1.16129193477853,,80.6083322921222,,649.33410242394,6.67363684637971,609.234325139002,13.9972296495283,5.9461093584057,292.896658649341,,,29.7567122196539,,19.7513970450428,,1.63923674017617,3.76730524145686,,,38.819066189792,21.0312408633723,131.115238645593,181.624324514275,2274.17309177235,0.739,0.661,0.821,0.744
4122503,PR,10921,Roncador,3112.26705338339,,4.82026279644721,,352.206482922809,,,,181.607441626225,220.962208588957,783.462735097518,,799.423780789305,4.3413405365809,,464.016051643622,,8.63005402435675,54.5416482007142,,37.5845673473125,,,12.5595879498214,,,29.0397930592437,43.0332835820896,116.037815218387,,3112.26705338339,0.681,0.595,0.797,0.665
4122602,PR,9535,Rondon,2973.73817933928,,,,425.868918720503,3.87663869952805,,,154.020707918196,43.072871525957,734.415853172522,8.25303303618248,723.633390665967,17.6875930781332,,492.007411641321,,,16.7440524383849,,66.3351851074987,,,1.88778185631883,,,157.614531725223,63.2818353434714,65.0383744100682,,2973.73817933928,0.713,0.61,0.82,0.724
4122651,PR,5298,Rosário do Ivaí,3109.40327482069,,,,658.13150811627,,,,152.114156285391,,903.727500943752,,932.330220838052,9.50851830879577,,139.138069082673,,,,,20.5323650434126,,,,,,293.920936202341,,,,3109.40327482069,0.662,0.577,0.788,0.638
4122701,PR,6644,Sabáudia,3478.47302077062,,,,829.972638470801,,,,192.289024683925,,786.045764599639,18.8797892835641,996.789419024684,19.6508368452739,,509.468699578567,0.144581577363034,,28.5465653220951,,46.8076008428657,,,,,,21.0581878386514,28.8199127031908,,,3478.47302077062,0.74,0.676,0.843,0.71
4122800,PR,4072,Salgado Filho,3991.60422888016,,,,720.891055992141,,,,132.728359528487,,946.158349705304,,907.927588408644,46.2714489194499,,55.160365913556,,62.3917853634578,2.40082269155206,,247.390859528487,,4.86981335952849,,,,710.713595284872,128.169211689587,26.5309724950884,,3991.60422888016,0.7,0.604,0.831,0.682
4122909,PR,5179,Salto do Itararé,2680.67974126279,,,,809.292195404518,,,,76.7755531955976,29.01624637961,799.537121065843,,675.119804981657,,,150.715346592006,,,,,11.6506815987642,,,,,,105.85673682178,0.847653987256227,21.8684012357598,,2680.67974126279,0.704,0.631,0.836,0.661
4123006,PR,14627,Salto do Lontra,2688.56857797224,,,,347.739431188897,,,,69.8202926095577,,742.615598550625,,638.723820332262,,,372.368958774868,,,5.53193477815,,133.802775005128,,0.250805359950776,,,,227.268666165311,14.8570862104328,135.58920899706,,2688.56857797224,0.718,0.625,0.839,0.707
4123105,PR,3643,Santa Amélia,3301.47384573154,,,,541.828218501235,,,,157.219558056547,,851.851657974197,32.7948119681581,917.405948394181,9.31100741147406,,592.054768048312,,,59.4718638484765,,82.5125775459786,,,,,,,4.25565193521823,52.7677820477628,,3301.47384573154,0.653,0.526,0.809,0.655
4123204,PR,3570,Santa Cecília do Pavão,3549.54723529412,,9.92319047619048,,419.570616246499,7.55184593837535,,,333.094120448179,29.3393081232493,1167.65694957983,223.038843137255,738.791263305322,11.3722296918768,,306.053173669468,,,,,17.1160308123249,,,,,,252.799582633053,16.4333585434174,16.8067226890756,,3549.54723529412,0.723,0.661,0.838,0.681
4123303,PR,8140,Santa Cruz de Monte Castelo,3194.47816339066,121.627595823096,,,341.356308353808,,2.27852457002457,,127.975536855037,,841.540036855037,,698.21491031941,1.27202825552826,,726.788042997543,,,1.42738329238329,,37.3801597051597,,1.21329606879607,,,,91.3056375921376,32.3431793611794,169.755523341523,,3194.47816339066,0.71,0.633,0.831,0.681
4123402,PR,11562,Santa Fé,2480.00528801245,,24.1649861615637,,393.395495588998,4.53724269157585,,,170.672434699879,,595.349186126968,12.043059159315,651.166883757135,32.2381344058121,,282.340436775644,,18.3574390243902,5.7029112610275,,22.7630946203079,,16.1445467912126,,,,85.2861018854869,68.143316035288,97.7000190278499,,2480.00528801245,0.705,0.601,0.808,0.721
4123501,PR,25665,Santa Helena,6810.86119189558,,,,1138.70377323203,,,,172.796616014027,,809.150564971751,,1335.90257938827,39.9749144749659,,833.995187609585,7.809945840639,126.400060783168,55.855089421391,,683.388388466783,,127.754545100331,146.796944476914,,116.988313267095,817.233814143776,186.348890707189,211.761563997662,,6810.86119189558,0.744,0.678,0.823,0.738
4123600,PR,1746,Santa Inês,6386.17290378007,,,,1310.41857961054,,103.419375715922,,360.110378006873,284.931655211913,1417.13047537228,,1402.97726231386,46.0316895761741,,888.167073310424,,,,,34.4948453608247,,8.08305841924399,,,,234.787159221077,75.180412371134,220.440939289805,,6386.17290378007,0.717,0.659,0.827,0.675
4123709,PR,8877,Santa Isabel do Ivaí,2884.266722992,114.447571251549,23.4194457587023,,248.058696631745,4.32358229131463,0.0224907063197026,,98.5390143066351,56.1573042694604,813.373826743269,,664.629938042131,12.2491866621606,,416.676654275093,,253.179295933311,38.8343257857384,,37.5246367015884,,,1.25134504900304,,,79.8544170327813,9.16594457587023,12.5590469753295,,2884.266722992,0.72,0.656,0.817,0.697
4123808,PR,14289,Santa Izabel do Oeste,2593.05975925537,,,,233.378927846595,,,,79.3954762404647,6.36208342081321,729.562096717755,,550.087346210372,,,313.315890545175,,,28.2246777241234,,75.6825978025054,,4.77190426201974,,,,376.187454685422,76.2324158443558,119.85888795577,108.638747987963,2701.69850724333,0.696,0.603,0.826,0.677
4123824,PR,3965,Santa Lúcia,3937.73556368222,,,,490.819306431274,,,,217.260938209332,7.4910920554855,1138.16138461538,,936.228867591425,1.50321815889029,,292.289606557377,,,10.5500302648172,,137.513200504414,,,,,,496.018378310214,111.306168978562,98.5933720050441,,3937.73556368222,0.687,0.592,0.795,0.688
4123857,PR,10861,Santa Maria do Oeste,2393.37543504281,,,4.5760841543136,386.449941073566,,,,129.900011969432,12.1628376760888,606.963159009299,,823.401799097689,8.18708774514317,,53.5482128717429,,2.15560261486051,1.74513028266274,,36.6068824233496,,,10.8191372801768,,6.62238652057822,215.576004051192,10.0533772212503,84.6077810514686,,2393.37543504281,0.609,0.477,0.79,0.6
4123907,PR,12369,Santa Mariana,2263.28732476352,,,31.4968881882125,254.756938313526,,,,96.7475778155065,,819.956722451289,,613.717335273668,27.1949292586304,,346.545716711133,,,,6.15461557118603,21.9996313364055,,3.40167515563101,,,,,41.3152946883337,,,2263.28732476352,0.7,0.624,0.804,0.684
4123956,PR,3882,Santa Mônica,3767.24794178259,195.129198866564,1.63853683668212,,465.694536321484,,,,279.877534775889,78.7521664090675,1063.54658681092,,991.203160741886,,,260.983310149407,,77.4136476043277,19.5387145801133,,36.9111205564142,,18.3918392581144,,,42.2944332818135,195.024108706852,40.84904688305,,95.8067568263782,3863.05469860896,0.704,0.63,0.792,0.698
4124020,PR,10489,Santa Tereza do Oeste,3514.26346934884,,,,481.781597864429,,,,167.93748307751,,904.074562875393,,930.427041662694,20.7216293259605,,695.422556011059,,,63.1420163981314,,140.514069978072,,15.8355915721232,30.0592039279245,,,,64.3477166555439,,,3514.26346934884,0.705,0.632,0.808,0.686
4124053,PR,22783,Santa Terezinha de Itaipu,3202.73160251064,75.1549593995523,,,362.148527849713,,14.1308743361278,,107.05296361322,19.336492999166,843.920622832814,19.5750664969495,740.043556160295,26.1282140192249,0.0636746697098714,464.335486985911,9.37603344599043,,63.2308870649168,,45.6567164113593,,12.5520682087521,99.7671500680332,2.78145678795593,,108.600274766273,56.0816744941404,132.79490190054,,3202.73160251064,0.738,0.689,0.814,0.716
4124004,PR,5244,Santana do Itararé,3158.63643592677,,,,802.108974065599,,,,126.44278604119,,827.690636918383,,834.103886346301,2.98447940503433,,207.251384439359,15.9212490465294,,17.0364588100687,,97.4595709382151,,5.35798436308162,49.5257055682685,,32.1536422578185,100.392212051869,3.72482837528604,36.4826372997712,79.3389092295957,3237.97534515637,0.687,0.585,0.848,0.654
4124103,PR,45562,Santo Antônio da Platina,2001.22549910013,,,,301.452680523243,3.8129177823625,3.43264057767438,,74.5990952987138,,524.932747245512,2.66196940432817,581.497058074711,18.7833738641851,,206.521721171151,,,12.4913179842852,,9.36392278653264,,2.42060269522848,7.45812387515912,,40.8147568148896,136.993212545542,9.16596571704491,64.8233927395637,,2001.22549910013,0.718,0.617,0.817,0.733
4124202,PR,2749,Santo Antônio do Caiuá,4464.53346307748,205.597362677337,,,550.416937068025,,,,227.003666787923,84.6862349945435,1571.22206984358,,1090.7268897781,30.4060749363405,,249.076933430338,,,1.89550018188432,,127.50360858494,,,,,,276.124226991633,29.4808948708621,20.3930629319753,,4464.53346307748,0.696,0.632,0.82,0.65
4124301,PR,2307,Santo Antônio do Paraíso,6389.67779800607,317.553593411357,,86.9960728218466,1015.41267446901,,,,294.109900303424,,1660.32207628955,46.8557563935847,1161.92641959254,114.567074122237,,444.687988729952,35.3917468573906,41.8339531859558,,,37.5320329432163,,,,,,834.198084091894,166.075986129172,132.214438664933,,6389.67779800607,0.716,0.662,0.813,0.683
4124400,PR,20059,Santo Antônio do Sudoeste,2792.16596340795,,,,201.738628047261,,,,90.4991445236552,47.5205543646244,581.915934991774,,781.53809362381,18.8108863851638,,340.176630938731,,,43.2469759210329,,97.102018046762,,14.238736228127,22.2192242883494,,,435.902261827609,32.2533102348073,85.0035639862406,,2792.16596340795,0.671,0.543,0.807,0.69
4124509,PR,5494,Santo Inácio,4375.03547688387,153.656235893702,,,643.23957772115,,,,140.774732435384,,1080.24337459046,,1243.75556607208,65.762570076447,,521.059164543138,,,2.5564124499454,,28.5324754277394,,2.63924281033855,6.83151801965781,,,272.803456497998,46.9510975609756,166.230052784856,,4375.03547688387,0.739,0.641,0.843,0.746
4124608,PR,6797,São Carlos do Ivaí,3428.12520818008,,,,608.586476386641,,,,138.99271884655,,1004.62995586288,,687.243338237458,,,776.416027659261,,,,,38.6890039723407,,1.46152273061645,,,,,68.1740179490952,103.932146535236,,3428.12520818008,0.682,0.547,0.825,0.703
4124707,PR,11535,São Jerônimo da Serra,2264.19727004768,,12.2674052882531,,340.064357173819,,,,83.4473428695275,,687.998575639358,43.5946328565236,813.032067620286,2.61941395752059,10.4687030775899,167.265902037278,,19.3291573472042,33.5144438664933,,20.6819020372778,,,0.0121179020372779,,,2.2575344603381,5.29568617251842,22.3480277416558,,2264.19727004768,0.637,0.503,0.822,0.626
4124806,PR,10676,São João,3391.63752154365,71.5804627201199,,,341.42178343949,,,,138.999381790933,,923.790128325216,,886.708138816036,40.4465595728737,,433.098530348445,1.01405957287374,,39.8089171974522,,44.2083570625703,,3.91728362682653,,,,259.567650805545,29.2445784938179,177.83168977145,,3391.63752154365,0.727,0.66,0.838,0.695
4124905,PR,6031,São João do Caiuá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,0.551,0.785,0.678
4125001,PR,11115,São João do Ivaí,2571.90439046334,,4.06912280701754,,192.798800719748,,,,122.349278452542,,779.343081421502,25.8949572649573,668.58105802969,0.63136302294197,,622.379978407557,,,,,33.5197067026541,,,,,,3.0011713900135,16.4961178587494,102.839754385965,,2571.90439046334,0.693,0.611,0.803,0.677
4125100,PR,14815,São João do Triunfo,2210.81564697941,,,,330.884621667229,,,,95.1651258859264,,613.026942288221,,668.631318258522,18.3752919338508,,316.277966250422,,13.3844144448194,0.840364495443807,,19.2976685791428,,,,,,83.2265696928788,51.7053634829565,,,2210.81564697941,0.629,0.475,0.801,0.655
4125209,PR,9296,São Jorge d'Oeste,4526.20249784854,,,,524.859248063683,,,,126.812447289157,41.9851678141136,1138.38120481928,,1096.76983326162,12.1520083907057,,503.715387263339,,183.09413080895,42.8110854130809,,142.496662005164,,29.5509294320138,0.849827882960413,,,419.254049053356,58.7188532702237,204.751663080895,,4526.20249784854,0.722,0.656,0.813,0.705
4125308,PR,5675,São Jorge do Ivaí,3974.30108546256,,,,709.078644933921,13.9165198237885,,,158.875090748899,,970.389393832599,,774.427481938326,35.485481938326,,267.786095154185,67.986754185022,176.717088986784,30.5137462555066,,95.4059964757709,,45.946918061674,24.2462308370044,,,537.443078414097,66.082563876652,,7.79400881057269,3982.09509427313,0.743,0.696,0.81,0.727
